SCH_ID,SCH_NAME,SCH_CAT,SCH_TYPE,LAT,LONG,BARANGAY,MUNNAME,PROV,PSGC_MUNI,PSGC_BRGY,PSGC_PROV
600327,Mindanao State University - Sibutu Extension,SUC,SUC ,,,Tongehat,Sibutu,TAWI-TAWI,PH157011000,PH157011014,PH157000000
600289,MSU-TCTO Sibutu High School,SUC,SUC ,,,Sibutu (Pob.),Sibutu,TAWI-TAWI,PH157011000,PH157011010,PH157000000
600288,MSU-TCTO Tandubanak High School,SUC,SUC ,,,Tandu Banak,Sibutu,TAWI-TAWI,PH157011000,PH157011012,PH157000000
134856,Bakong ES,ES,Public,4.890167,119.794197,Bakong,Simunul,TAWI-TAWI,PH157004000,PH157009001,PH157000000
217510,Datu Hji. Amilbangsa CES,CES,Public,4.922975,119.799458,Ubol,Simunul,TAWI-TAWI,PH157004000,PH157004007,PH157000000
134891,Hadji Aluk ES,ES,Public,4.895725,119.849644,Tubig Indangan,Simunul,TAWI-TAWI,PH157004000,PH157004006,PH157000000
134896,Hhussin Hassan ES (Tubig Indangan East ES),ES,Public,4.896028,119.848092,Tubig Indangan,Simunul,TAWI-TAWI,PH157004000,PH157004006,PH157000000
134857,Hji. Abdulkarim Amalul ES,ES,Public,4.921761,119.792975,Sukah-Bulan,Simunul,TAWI-TAWI,PH157004000,PH157004013,PH157000000
134858,Hji. Akbar Ulama ES,ES,Public,4.911735,119.790568,Pagasinan,Simunul,TAWI-TAWI,PH157004000,PH157002022,PH157000000
217512,Hji. Usman Dumahal ES,ES,Public,4.885233,119.795502,Panglima Mastul,Simunul,TAWI-TAWI,PH157004000,PH157004012,PH157000000
134850,Imam Alam ES,ES,Public,4.8186,119.835589,Timundon,Simunul,TAWI-TAWI,PH157004000,PH157004014,PH157000000
134849,Imam Banjal ES,ES,Public,4.814675,119.839269,Manuk Mangkaw,Simunul,TAWI-TAWI,PH157004000,PH157004002,PH157000000
134851,Imam Ulama ES,ES,Public,4.809843,119.844708,Luuk Datan,Simunul,TAWI-TAWI,PH157004000,PH157004009,PH157000000
134893,Laud ES,ES,Public,4.898353,119.850561,Tubig Indangan,Simunul,TAWI-TAWI,PH157004000,PH157004006,PH157000000
134852,Manuk Mangkaw CES,CES,Public,4.815172,119.837814,Manuk Mangkaw,Simunul,TAWI-TAWI,PH157004000,PH157004002,PH157000000
134860,Omar Ali Memorial ES,ES,Public,4.924033,119.805496,Mongkay,Simunul,TAWI-TAWI,PH157004000,PH157004003,PH157000000
134853,Panglima Allian ES,ES,Public,4.815217,119.839728,Manuk Mangkaw,Simunul,TAWI-TAWI,PH157004000,PH157004002,PH157000000
134859,Panglima Erong Memorial ES,ES,Public,4.876517,119.7976,Bagid*,Simunul,TAWI-TAWI,PH157004000,PH157004015,PH157000000
134854,Panglima Hapi CES,CES,Public,4.816083,119.838882,Manuk Mangkaw,Simunul,TAWI-TAWI,PH157004000,PH157004002,PH157000000
134861,Panglima Hussin Arupin ES,ES,Public,4.923594,119.818914,Tonggosong,Simunul,TAWI-TAWI,PH157004000,PH157004005,PH157000000
134894,Panglima Ibrahim ES,ES,Public,4.899361,119.848044,Doh-Tong,Simunul,TAWI-TAWI,PH157004000,PH157004008,PH157000000
217511,Panglima Itum ES,ES,Public,4.897222,119.848,Timundon,Simunul,TAWI-TAWI,PH157004000,PH157004014,PH157000000
134855,Panglima Nadduha ES,ES,Public,4.814511,119.838797,Manuk Mangkaw,Simunul,TAWI-TAWI,PH157004000,PH157004002,PH157000000
134862,Panglima Sarabi ES,ES,Public,4.88565,119.798,Panglima Mastul,Simunul,TAWI-TAWI,PH157004000,PH157004012,PH157000000
134895,Ratag Harun CES,CES,Public,4.89675,119.8479,Tubig Indangan,Simunul,TAWI-TAWI,PH157004000,PH157004006,PH157000000
134863,Tampakan ES,ES,Public,4.917851,119.790276,Tampakan (Pob.),Simunul,TAWI-TAWI,PH157004000,PH157004004,PH157000000
318504,Hadji Omarsani Tambut NHS,SHS,Public,4.890128,119.794403,Bakong,Simunul,TAWI-TAWI,PH157004000,PH157009001,PH157000000
305057,Manuk Mangkaw NHS,SHS,Public,4.815417,119.839144,Manuk Mangkaw,Simunul,TAWI-TAWI,PH157004000,PH157004002,PH157000000
305068,Tubig Indangan NHS,SHS,Public,4.896031,119.848861,Tubig Indangan,Simunul,TAWI-TAWI,PH157004000,PH157004006,PH157000000
305070,Ummat NHS,JHS,Public,4.924022,119.805,Mongkay,Simunul,TAWI-TAWI,PH157004000,PH157004003,PH157000000
600291,MSU-TCTO Bakong High School,SUC,SUC ,,,Bakong,Simunul,TAWI-TAWI,PH157004000,PH157009001,PH157000000
600294,MSU-TCTO Manuk Mangkaw High School,SUC,SUC ,,,Manuk Mangkaw,Simunul,TAWI-TAWI,PH157004000,PH157004002,PH157000000
600292,MSU-TCTO Tampakan High School,SUC,SUC ,,,Tampakan (Pob.),Simunul,TAWI-TAWI,PH157004000,PH157004004,PH157000000
600293,MSU-TCTO Tubig Indangan High School,SUC,SUC ,,,Tubig Indangan,Simunul,TAWI-TAWI,PH157004000,PH157004006,PH157000000
477504,Panglima Haji Sulads Academy,PJHS,Private,,,Doh-Tong,SIMUNUL,TAWI-TAWI,PH157004000,PH157004008,PH157000000
217535,Abdel Mustafa Kong Ahaja ES,ES,Public,,,Sitangkai Poblacion,Sitangkai,TAWI-TAWI,PH157005000,PH157005004,PH157000000
134840,Datu Alamia ES,ES,Public,4.663358,119.398242,Panglima Alari,Sitangkai,TAWI-TAWI,PH157005000,PH157005023,PH157000000
134841,Datu Dawila PS,PS,Public,4.726692,119.236231,Datu Baguinda Putih,Sitangkai,TAWI-TAWI,PH157005000,PH157005016,PH157000000
134842,Datu Halun CES,CES,Public,4.660739,119.391128,Sitangkai Poblacion,Sitangkai,TAWI-TAWI,PH157005000,PH157005004,PH157000000
134843,Larap ES,ES,Public,4.759214,119.404644,South Larap (Larap),Sitangkai,TAWI-TAWI,PH157005000,PH157005001,PH157000000
134845,Laud Sitangkai Annex ES,ES,Public,4.661689,119.394817,Imam Sapie,Sitangkai,TAWI-TAWI,PH157005000,PH157005021,PH157000000
134844,Laud Sitangkai ES,ES,Public,4.662847,119.394228,Datu Baguinda Putih,Sitangkai,TAWI-TAWI,PH157005000,PH157005016,PH157000000
134846,Panglima Alari ES,ES,Public,4.662614,119.395878,Panglima Alari,Sitangkai,TAWI-TAWI,PH157005000,PH157005023,PH157000000
134831,Sipangkot ES,ES,Public,4.85065,119.415478,Sipangkot,Sitangkai,TAWI-TAWI,PH157005000,PH157005025,PH157000000
134847,Tongmageng ES,ES,Public,4.723889,119.406113,Tongmageng,Sitangkai,TAWI-TAWI,PH157005000,PH157005010,PH157000000
134848,Tongusong ES,ES,Public,4.746061,119.404207,Tongusong,Sitangkai,TAWI-TAWI,PH157005000,PH157005012,PH157000000
101818,Ungus-Ungus PS,PS,Public,,,Sipangkot,Sitangkai,TAWI-TAWI,PH157005000,PH157005025,PH157000000
305060,Sipangkot NHS,SHS,Public,4.852183,119.415089,Sipangkot,Sitangkai,TAWI-TAWI,PH157005000,PH157005025,PH157000000
305061,Sitangkai NHS,SHS,Public,4.66078,119.39058,Sitangkai Poblacion,Sitangkai,TAWI-TAWI,PH157005000,PH157005004,PH157000000
305063,Tandubanak NHS,SHS,Public,4.71904,119.495628,Tandu Banak,Sitangkai,TAWI-TAWI,PH157005000,PH157011012,PH157000000
600290,MSU-TCTO Larap High School,SUC,SUC ,,,South Larap (Larap),Sitangkai,TAWI-TAWI,PH157005000,PH157005001,PH157000000
600287,MSU-TCTO Sitangkai High School,SUC,SUC ,,,Imam Sapie,Sitangkai,TAWI-TAWI,PH157005000,PH157005021,PH157000000
406084,Notre Dame of Sibutu,PJHS,Private,,,Sitangkai Poblacion,SITANGKAI,TAWI-TAWI,PH157005000,PH157005004,PH157000000
134865,Bintawlan ES,ES,Public,5.233703,120.638025,Bintawlan,South Ubian,TAWI-TAWI,PH157006000,PH157006006,PH157000000
134871,Hj. Amilhasan ES,ES,Public,5.186265,120.498153,Bunay Bunay Center,South Ubian,TAWI-TAWI,PH157006000,PH157006011,PH157000000
134866,Lawm Tabawan CES,CES,Public,5.203853,120.581807,Pampang,South Ubian,TAWI-TAWI,PH157006000,PH157006025,PH157000000
134867,Likud Tabawan ES,ES,Public,5.215568,120.585238,Likud Tabawan,South Ubian,TAWI-TAWI,PH157006000,PH157006019,PH157000000
134868,Nusa Nusa PS,PS,Public,5.223084,120.642118,Nusa-nusa,South Ubian,TAWI-TAWI,PH157006000,PH157006023,PH157000000
134869,Putat PS,PS,Public,5.219489,120.598923,Putat,South Ubian,TAWI-TAWI,PH157006000,PH157006026,PH157000000
134873,Sollogan ES,ES,Public,5.179777,120.485461,Sollogan,South Ubian,TAWI-TAWI,PH157006000,PH157006027,PH157000000
134874,South Ubian CES,CES,Public,5.188859,120.491297,Nunuk,South Ubian,TAWI-TAWI,PH157006000,PH157006014,PH157000000
134875,Tampakan ES,ES,Public,5.191224,120.487264,Tong Tampakan,South Ubian,TAWI-TAWI,PH157006000,PH157006032,PH157000000
134872,Tubig Dayang ES,ES,Public,5.187022,120.496361,Tubig Dayang,South Ubian,TAWI-TAWI,PH157006000,PH157006035,PH157000000
217523,West Tabawan ES,ES,Public,5.203086,120.58111,Pampang,South Ubian,TAWI-TAWI,PH157006000,PH157006025,PH157000000
134870,Bubuan ES,ES,Public,5.418453,120.5764,Bubuan,South Ubian,TAWI-TAWI,PH157006000,PH157006008,PH157000000
305062,South Ubian NHS,JHS,Public,5.18782,120.49287,Talisay,South Ubian,TAWI-TAWI,PH157006000,PH157011011,PH157000000
345749,SHS in Tabawan,SHS,Public,5.204221,120.582668,Pampang,South Ubian,TAWI-TAWI,PH157006000,PH157006025,PH157000000
600302,MSU-TCTO South Ubian,SUC,SUC ,,,Tubig Dayang,South Ubian,TAWI-TAWI,PH157006000,PH157006035,PH157000000
600301,MSU-TCTO Tabawan High School,SUC,SUC ,,,Likud Tabawan,South Ubian,TAWI-TAWI,PH157006000,PH157006019,PH157000000
406085,Notre Dame of Tabawan,PJHS,Private,,,Likud Tabawan,SOUTH UBIAN,TAWI-TAWI,PH157006000,PH157006019,PH157000000
134262,Aliman B.Gunsi ES,ES,Public,6.850623,124.251851,Pandan,South Upi,MAGUINDANAO,PH153817000,PH153817008,PH153800000
134243,Bahar ES,ES,Public,6.809821,124.235975,Pandan,South Upi,MAGUINDANAO,PH153817000,PH153817008,PH153800000
134265,Benuan ES,ES,Public,6.781923,124.189077,Kuya,South Upi,MAGUINDANAO,PH153817000,PH153817001,PH153800000
216574,Biarong PS,ES,Public,6.931105,124.215353,Biarong,South Upi,MAGUINDANAO,PH153817000,PH153817002,PH153800000
134244,Binaton ES,ES,Public,6.853861,124.160634,Romangaob (Pob.),South Upi,MAGUINDANAO,PH153817000,PH153817010,PH153800000
134245,Bongo ES,ES,Public,6.913758,124.179771,Bongo,South Upi,MAGUINDANAO,PH153817000,PH153817003,PH153800000
134246,Brawarbatew ES,ES,Public,6.746812,124.237147,Pilar,South Upi,MAGUINDANAO,PH153817000,PH153817009,PH153800000
134247,Buludan ES,ES,Public,6.785828,124.121963,Kuya,South Upi,MAGUINDANAO,PH153817000,PH153817001,PH153800000
134269,Eliseo C. Sioson SR. ES,ES,Public,6.903036,124.140564,Looy,South Upi,MAGUINDANAO,PH153817000,PH153817007,PH153800000
216648,Embing Mama ES,ES,Public,6.867799,124.241624,Kigan,South Upi,MAGUINDANAO,PH153817000,PH153817005,PH153800000
216627,Fabian Marcos PS,PS,Public,6.827821,124.115636,Romangaob (Pob.),South Upi,MAGUINDANAO,PH153817000,PH153817010,PH153800000
216544,Feta ES,ES,Public,6.852158,124.211014,Pandan,South Upi,MAGUINDANAO,PH153817000,PH153817008,PH153800000
134266,Hadji Usop T. Campong ES,ES,Public,6.843316,124.284296,Pilar,South Upi,MAGUINDANAO,PH153817000,PH153817009,PH153800000
134249,Itaw ES,ES,Public,6.80634,124.296223,Itaw,South Upi,MAGUINDANAO,PH153817000,PH153817004,PH153800000
134250,Kaus ES,ES,Public,6.780423,124.262505,Pilar,South Upi,MAGUINDANAO,PH153817000,PH153817009,PH153800000
134251,Kigan ES,ES,Public,6.870653,124.253984,Kigan,South Upi,MAGUINDANAO,PH153817000,PH153817005,PH153800000
134252,Kinemkem PS,PS,Public,6.816968,124.126059,Romangaob (Pob.),South Upi,MAGUINDANAO,PH153817000,PH153817010,PH153800000
216675,Kitedted PS,PS,Public,6.894168,124.152279,Romangaob (Pob.),South Upi,MAGUINDANAO,PH153817000,PH153817010,PH153800000
134253,Kitol ES,ES,Public,6.760457,124.198025,Kuya,South Upi,MAGUINDANAO,PH153817000,PH153817001,PH153800000
134254,Kuhan PS,PS,Public,6.825561,124.207878,Romangaob (Pob.),South Upi,MAGUINDANAO,PH153817000,PH153817010,PH153800000
134255,Kuya ES,ES,Public,6.792983,124.150631,Kuya,South Upi,MAGUINDANAO,PH153817000,PH153817001,PH153800000
134256,Lamud ES,ES,Public,6.936078,124.203659,Lamud,South Upi,MAGUINDANAO,PH153817000,PH153817006,PH153800000
134257,Lete ES,ES,Public,6.858362,124.117825,Romangaob (Pob.),South Upi,MAGUINDANAO,PH153817000,PH153817010,PH153800000
134258,Letingan ES,ES,Public,6.891197,124.232277,Bongo,South Upi,MAGUINDANAO,PH153817000,PH153817003,PH153800000
134259,Looy ES,ES,Public,6.93146,124.15516,Looy,South Upi,MAGUINDANAO,PH153817000,PH153817007,PH153800000
134248,Lumao ES,ES,Public,6.767702,124.161042,Kuya,South Upi,MAGUINDANAO,PH153817000,PH153817001,PH153800000
134260,Mafran ES,ES,Public,6.756791,124.25106,Pilar,South Upi,MAGUINDANAO,PH153817000,PH153817009,PH153800000
134261,Pelagio P. Platon ES,ES,Public,6.885692,124.139887,Romangaob (Pob.),South Upi,MAGUINDANAO,PH153817000,PH153817010,PH153800000
134263,Pilar ES,ES,Public,6.822521,124.273799,Pilar,South Upi,MAGUINDANAO,PH153817000,PH153817009,PH153800000
134264,Refra ES,ES,Public,6.928734,124.135845,Looy,South Upi,MAGUINDANAO,PH153817000,PH153817007,PH153800000
134267,San Jose ES,ES,Public,6.757885,124.277638,San Jose,South Upi,MAGUINDANAO,PH153817000,PH153817011,PH153800000
134268,Sanduagan ES,ES,Public,6.842159,124.176542,Romangaob (Pob.),South Upi,MAGUINDANAO,PH153817000,PH153817010,PH153800000
134270,Timanan CES,CES,Public,6.860342,124.143755,Romangaob (Pob.),South Upi,MAGUINDANAO,PH153817000,PH153817010,PH153800000
216676,Timuay Tata P. Amuba PS,PS,Public,6.903262,124.133613,Looy,South Upi,MAGUINDANAO,PH153817000,PH153817007,PH153800000
134271,Trecero PS,PS,Public,6.821842,124.146893,Kuya,South Upi,MAGUINDANAO,PH153817000,PH153817001,PH153800000
216611,Tulagey Sambren PS,ES,Public,6.793033,124.25709,Pandan,South Upi,MAGUINDANAO,PH153817000,PH153817008,PH153800000
216677,Tulandan Masandil PS,ES,Public,6.767265,124.179108,Kuya,South Upi,MAGUINDANAO,PH153817000,PH153817001,PH153800000
216678,Tumbaga PS,PS,Public,6.851637,124.137603,Romangaob (Pob.),South Upi,MAGUINDANAO,PH153817000,PH153817010,PH153800000
318338,Looy Integrated Tech. Voc. NHS,JHS,Public,6.931057,124.154693,Looy,South Upi,MAGUINDANAO,PH153817000,PH153817007,PH153800000
318329,Lumao NHS,SHS,Public,6.763492,124.166883,Kuya,South Upi,MAGUINDANAO,PH153817000,PH153817001,PH153800000
318330,Pandan NHS,SHS,Public,6.850146,124.255759,Pandan,South Upi,MAGUINDANAO,PH153817000,PH153817008,PH153800000
318339,Pilar Integrated Tech. Voc. NHS,JHS,Public,6.821174,124.273372,Pilar,South Upi,MAGUINDANAO,PH153817000,PH153817009,PH153800000
305022,South Upi NHS,SHS,Public,6.859529,124.14998,Romangaob (Pob.),South Upi,MAGUINDANAO,PH153817000,PH153817010,PH153800000
133867,Bacayawan CES,CES,Public,7.761759,124.254509,Lumbac,Sultan Dumalondong,LANAO DEL SUR,PH153640000,PH153602052,PH153600000
133868,Bacayawan Proper PS,PS,Public,7.758427,124.261542,Bacayawan,Sultan Dumalondong,LANAO DEL SUR,PH153640000,PH153613049,PH153600000
133869,Dinganun PS,PS,Public,7.682805,124.276879,Dinganun Guilopa (Dingunun),Sultan Dumalondong,LANAO DEL SUR,PH153640000,PH153640003,PH153600000
133870,Malalis ES,ES,Public,7.646113,124.27803,Malalis,Sultan Dumalondong,LANAO DEL SUR,PH153640000,PH153640005,PH153600000
216067,Pagalongan PS,PS,Public,7.736848,124.264515,Pagalongan,Sultan Dumalondong,LANAO DEL SUR,PH153640000,PH153632042,PH153600000
133872,Punung ES,ES,Public,7.757156,124.265802,Bacayawan,Sultan Dumalondong,LANAO DEL SUR,PH153640000,PH153613049,PH153600000
133873,Tagoranao PS,PS,Public,7.717175,124.256859,Tagoranao,Sultan Dumalondong,LANAO DEL SUR,PH153640000,PH153604046,PH153600000
318221,Bacayawan NHS,SHS,Public,7.75082,124.261742,Bacayawan,Sultan Dumalondong,LANAO DEL SUR,PH153640000,PH153613049,PH153600000
133833,Tuka PS,PS,Public,7.66685,123.972802,Tuca,Sultan Gumander (Picong),LANAO DEL SUR,PH153635000,PH153605034,PH153600000
318215,Al Hamlan NHS,SHS,Public,7.66708,123.983955,Ilian,Sultan Gumander (Picong),LANAO DEL SUR,PH153635000,PH153601013,PH153600000
324703,Picong NHS(RA 9575),JHS,Public,7.646381,124.020156,Punong,Sultan Gumander (Picong),LANAO DEL SUR,PH153635000,PH153635042,PH153600000
324730,Sultan Amer Balindong NHS,JHS,PUBLIC,7.64815,124.013965,Punong,Sultan Gumander (Picong),LANAO DEL SUR,PH153635000,PH153635042,PH153600000
304993,Sultan Gumander NHS,JHS,Public,7.669879,123.961373,Maladi,Sultan Gumander (Picong),LANAO DEL SUR,PH153635000,PH153635029,PH153600000
216561,Banatin PS,PS,Public,7.209117,124.345072,Banatin,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812003,PH153800000
134138,Bulibod ES,ES,Public,7.220572,124.271121,Bulibod,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812007,PH153800000
500724,Camp Darapanan Integrated School ( Darapanan ES),ES,Public,7.28175,124.325657,Darapanan,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812013,PH153800000
134141,Dalumangcob PS,PS,Public,7.278206,124.285392,Dalumangcob (Pob.),Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812012,PH153800000
134139,Datu Manguda Mangilay ES,ES,Public,7.256012,124.26663,Makaguiling,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812027,PH153800000
134142,Hadji Edza Memo. ES.,ES,Public,7.24985,124.266036,Gang,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812014,PH153800000
134143,Ibotigen ES,ES,Public,7.227868,124.334599,Pigkelegan (Ibotegen),Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812037,PH153800000
134144,Kakar PS,PS,Public,7.175624,124.333321,Kakar,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153807017,PH153800000
134145,Kapimpilan ES,ES,Public,7.215763,124.292711,Kapimpilan,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153834006,PH153800000
216538,Katidtuan ES,ES,Public,7.193964,124.310008,Katidtuan,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153814008,PH153800000
134164,Ladia ES,ES,Public,7.254211,124.330639,Ladia,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812023,PH153800000
134147,Maguindanaon ES,ES,Public,7.234917,124.246656,Banubo,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812004,PH153800000
134148,Maidapa ES,ES,Public,7.212753,124.296189,Maidapa,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812026,PH153800000
134165,Matingen PS,PS,Public,7.284916,124.329091,Matengen,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812029,PH153800000
134149,Narra ES,ES,Public,7.211592,124.326887,Nara,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812053,PH153800000
134166,Nekitan PS,PS,Public,7.293024,124.319233,Nekitan,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153807025,PH153800000
134150,Nuling CES,CES,Public,7.228794,124.260831,Salimbao,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812042,PH153800000
134151,Paiguan PS,PS,Public,7.260439,124.204678,Inawan,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812015,PH153800000
134152,Panatan ES,ES,Public,7.220606,124.355344,Panatan,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812035,PH153800000
134167,Pigcalagan ES,ES,Public,7.261146,124.353611,Pigcalagan,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812036,PH153800000
134153,Pinaring ES,ES,Public,7.229128,124.308672,Pinaring,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812038,PH153800000
134168,Pingping PS,PS,Public,7.290294,124.332167,Pingping,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812039,PH153800000
134154,Raguisi PS,PS,Public,7.222764,124.285883,Raguisi,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812040,PH153800000
134155,Rebuken ES,ES,Public,7.258003,124.280092,Rebuken,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812041,PH153800000
134156,Sandakan ES,ES,Public,7.265958,124.289897,Dalumangcob (Pob.),Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812012,PH153800000
216558,Senditan PS,PS,Public,7.25778,124.24742,Senditan,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812044,PH153800000
134169,Simuay Junct. CES,CES,Public,7.280439,124.305733,Crossing Simuay,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812010,PH153800000
216563,Tula-Tula PS,PS,Public,7.248733,124.36265,Alamada,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812001,PH153800000
134157,Ungap PS,PS,Public,7.23287,124.278922,Ungap,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812051,PH153800000
476515,"IBN Taimiyah Foundation Academy, Inc.",PES,Private,7.285883,124.30255,Crossing Simuay,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812010,PH153800000
408428,New Life Cotabato City Institutre,PES,Private,7.22845,124.258133,Salimbao,SULTAN KUDARAT (NULING),MAGUINDANAO,PH153812000,PH153812042,PH153800000
408753,"Bulalo Islamic, Inc.",MD,Private,7.231483,124.251867,Bulalo,SULTAN KUDARAT (NULING),MAGUINDANAO,PH153812000,PH153812006,PH153800000
476527,Jumeeyyatu Dar Alkhairei Incorporated,PES,Private,7.259967,124.29165,Dalumangcob (Pob.),Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812012,PH153800000
134140,Datu Mulok ES,ES,Public,7.244617,124.252687,Limbo,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812024,PH153800000
318328,Datu Alamada Memorial NHS,JHS,Public,7.2675,124.371667,Alamada,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812001,PH153800000
318301,Datu Usngan S. Mastura NHS,JHS,Public,7.226458,124.317569,Pinaring,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812038,PH153800000
318326,Nuling NHS,JHS,Public,7.227663,124.260353,Salimbao,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812042,PH153800000
305024,Sultan Kudarat NHS,SHS,Public,7.267724,124.29508,Dalumangcob (Pob.),Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812012,PH153800000
500724,Camp Darapanan Integrated School,JHS,Public,7.281796,124.325804,Darapanan,Sultan Kudarat (Nuling),MAGUINDANAO,PH153812000,PH153812013,PH153800000
476515,"IBN Taimiyah Foundation Academy, Inc.",PSHS,Private,7.285883333,124.30255,Crossing Simuay,SULTAN KUDARAT (NULING),MAGUINDANAO,PH153812000,PH153812010,PH153800000
476504,Sultan Kudarat Islamic Academy,PSHS,Private,7.231783333,124.2526,Bulalo,SULTAN KUDARAT (NULING),MAGUINDANAO,PH153812000,PH153812006,PH153800000
134160,Boliok ES,ES,Public,7.318022,124.247878,Boliok,Sultan Mastura,MAGUINDANAO,PH153824000,PH153824002,PH153800000
134161,Bungabong PS,PS,Public,7.292954,124.313193,Bungabong,Sultan Mastura,MAGUINDANAO,PH153824000,PH153824003,PH153800000
134162,Dagurungan ES,ES,Public,7.308756,124.248672,Dagurongan,Sultan Mastura,MAGUINDANAO,PH153824000,PH153824004,PH153800000
216584,Darping ES,ES,Public,7.291205,124.286529,Macabico (Macabiso),Sultan Mastura,MAGUINDANAO,PH153824000,PH153824006,PH153800000
134171,Datu Panda ES,ES,Public,7.27702,124.269,Solon,Sultan Mastura,MAGUINDANAO,PH153824000,PH153824009,PH153800000
216642,Kirkir ES,ES,Public,7.297841,124.245503,Kirkir,Sultan Mastura,MAGUINDANAO,PH153824000,PH153824005,PH153800000
216643,Namuken ES,ES,Public,7.291537,124.252692,Namuken,Sultan Mastura,MAGUINDANAO,PH153824000,PH153824007,PH153800000
